run_name,arm,repeat,arm_family,model,agent_framework,setting,messaging_mode,message_schema,repo,task_id,pair,feature_a,feature_b,in_validated_set,apply_a,apply_b,merge_status,merge_strategy,merge_clean,both_passed,outcome,a_merged_passed,a_merged_tests_passed,a_merged_tests_failed,b_merged_passed,b_merged_tests_passed,b_merged_tests_failed,a_indep_passed,a_indep_tests_passed,a_indep_tests_failed,a_indep_reason,b_indep_passed,b_indep_tests_passed,b_indep_tests_failed,b_indep_reason,duration_s,total_cost,total_steps,a_status,a_steps,a_cost,a_input_tokens,a_output_tokens,a_cache_read_tokens,a_cache_write_tokens,a_patch_lines,b_status,b_steps,b_cost,b_input_tokens,b_output_tokens,b_cache_read_tokens,b_cache_write_tokens,b_patch_lines,messages_sent,a_msgs_sent,a_msg_chars,b_msgs_sent,b_msg_chars,msgs_ACCEPT,msgs_AGREE,msgs_ANSWER,msgs_CLAIM,msgs_DEFER,msgs_DONE,msgs_DRAFT,msgs_INTENT,msgs_PROPOSE,msgs_QUESTION,msgs_REVISE,msgs_SPEC,msgs_STATUS,msgs_SURVEY,error,evaluated_at,pair_dir,n_files,files
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",dottxt_ai_outlines_task,1371,f1_f2,1,2,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,14,0,,True,20,0,,215.974574,0.8649032999999999,34,Submitted,15,0.39642240000000006,28,7249,578758,18996,205,Submitted,19,0.4684808999999999,36,8521,732753,20122,57,5,2,696,3,1396,,,,2,,,,,,,,,3,,,2026-07-06T04:42:39.842505,nano_struct_8/coop/dottxt_ai_outlines_task/1371/f1_f2,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",dottxt_ai_outlines_task,1655,f8_f10,8,10,True,applied,applied,clean,naive,True,True,pass,True,88,0,True,80,0,True,88,0,,True,80,0,,112.758205,0.2870898,19,Submitted,10,0.15541470000000002,20,1754,341929,4411,11,Submitted,9,0.1316751,16,1650,276117,4007,14,4,2,275,2,307,,,,2,,,,,,,,,2,,,2026-07-06T04:41:12.117609,nano_struct_8/coop/dottxt_ai_outlines_task/1655/f8_f10,13,agent10.patch;agent10_traj.json;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent8.patch;agent8_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",dspy_task,8394,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,10,0,,True,15,0,,322.35181,1.4630973,59,Submitted,28,0.6602414999999999,50,10228,1141005,27395,137,Submitted,31,0.8028558000000001,60,14149,1435276,26643,190,6,3,839,3,973,,,1,2,,,,1,,,,,2,,,2026-07-06T04:46:50.831023,nano_struct_8/coop/dspy_task/8394/f3_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",dspy_task,8587,f4_f5,4,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,21,0,,True,22,0,,535.345347,1.4517588,56,Submitted,21,0.4642077,38,7086,809219,19173,83,Submitted,35,0.9875510999999998,68,15037,1739627,39984,136,6,3,1182,3,1400,,,,2,,,,2,,,,,2,,,2026-07-06T04:45:29.270637,nano_struct_8/coop/dspy_task/8587/f4_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent4.patch;agent4_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",dspy_task,8635,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,7,0,,True,13,0,,374.344074,0.9152823000000001,42,Submitted,29,0.7094757,56,9696,1371699,25393,132,Submitted,13,0.2058066,20,3406,353582,8097,68,5,3,881,2,420,,,,2,,,,,,,,,3,,,2026-07-06T04:47:29.006203,nano_struct_8/coop/dspy_task/8635/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",huggingface_datasets_task,3997,f1_f5,1,5,True,applied,applied,clean,naive,True,True,pass,True,26,0,True,27,0,True,26,0,,True,27,0,,228.977801,0.9206931,39,Submitted,22,0.5963430000000001,40,12866,879710,23220,91,Submitted,17,0.3243501,34,5267,619657,9891,38,5,3,830,2,346,,,,2,,,,1,,,,,2,,,2026-07-06T04:48:46.267644,nano_struct_8/coop/huggingface_datasets_task/3997/f1_f5,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",llama_index_task,17070,f1_f3,1,3,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,43,0,,True,44,0,,227.663435,0.5890449,23,Submitted,10,0.23951640000000002,20,2828,385248,13577,20,Submitted,13,0.3495285,24,5988,504175,18064,70,4,2,393,2,617,,,,2,,,,,,,,,2,,,2026-07-06T04:49:21.156472,nano_struct_8/coop/llama_index_task/17070/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",llama_index_task,17244,f3_f5,3,5,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,13,0,,True,13,0,,202.841323,0.6029901,34,Submitted,18,0.33461399999999997,34,4795,641230,11703,45,Submitted,16,0.2683761,28,3613,516997,9833,35,5,3,816,2,534,,,,2,,,,,,,,,3,,,2026-07-06T04:51:34.007885,nano_struct_8/coop/llama_index_task/17244/f3_f5,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;agent5.patch;agent5_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",llama_index_task,18813,f1_f3,1,3,False,applied,applied,clean,naive,True,True,pass,True,21,0,True,23,0,True,21,0,,True,23,0,,161.710321,0.5828249999999999,34,Submitted,16,0.25532459999999996,28,3218,502742,9358,64,Submitted,18,0.32750039999999997,34,4400,638668,11633,60,4,2,495,2,446,,,1,2,,,,,,,,,1,,,2026-07-06T04:52:01.959862,nano_struct_8/coop/llama_index_task/18813/f1_f3,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent3.patch;agent3_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",openai_tiktoken_task,0,f2_f6,2,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,1,0,,True,1,0,,204.956575,0.4938846,20,Submitted,11,0.2967015,18,6255,371115,15248,57,Submitted,9,0.1971831,14,3119,268447,11637,50,4,2,595,2,452,,,,2,,,,,,,,,2,,,2026-07-06T04:55:27.923769,nano_struct_8/coop/openai_tiktoken_task/0/f2_f6,13,agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent2.patch;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent2_traj.json;agent6.patch;agent6_traj.json;conversation.json;eval.json;result.json
nano_struct_8,nano_struct,8,coop_nogit,claude-sonnet-5,claude_code,coop,structured,"{'name': 'semi_structured_v1', 'fields': [{'name': 'type', 'required': True, 'enum': ['CLAIM', 'INTENT', 'QUESTION', 'ANSWER', 'STATUS'], 'description': 'the kind of message'}, {'name': 'files', 'required': True, 'enum': None, 'description': 'comma-separated files/regions you will touch (declare early to avoid clobbering peers)'}, {'name': 'summary', 'required': True, 'enum': None, 'description': 'one-sentence intent'}, {'name': 'blocked_on', 'required': False, 'enum': None, 'description': 'anything you need from a peer before you can proceed'}]}",pallets_click_task,2068,f1_f6,1,6,True,applied,applied,conflicts,naive,False,False,textual_conflict,False,0,0,False,0,0,True,68,0,,True,72,0,,273.488512,1.1106639,47,Submitted,29,0.6798380999999999,54,7908,1319867,27516,116,Submitted,18,0.43082580000000004,34,5312,773026,19856,120,4,2,595,2,655,,,,2,,,,,,,,,2,,,2026-07-06T04:56:13.872485,nano_struct_8/coop/pallets_click_task/2068/f1_f6,13,agent1.patch;agent1_sent.jsonl;agent1_session.jsonl;agent1_stream.jsonl;agent1_traj.json;agent2_sent.jsonl;agent2_session.jsonl;agent2_stream.jsonl;agent6.patch;agent6_traj.json;conversation.json;eval.json;result.json
